track0,track1,track2,track3,track4,track5,track6,track7,track8,track9,track10,track11,track12,track13,track14,track15,track16,track17,track18,curvePred0,curvePred1,curvePred2,curvePred3,curvePred4,curvePred5,curvePred6,curvePred7,curvePred8,trackPos,speed,distanceRaced,opponent0,opponent1,opponent2,opponent3,opponent4,opponent5,opponent6,opponent7,opponent8,opponent9,opponent10,opponent11,opponent12,opponent13,opponent14,opponent15,opponent16,opponent17,opponent18,opponent19,opponent20,opponent21,opponent22,opponent23,opponent24,opponent25,opponent26,opponent27,opponent28,opponent29,opponent30,opponent31,opponent32,opponent33,opponent34,opponent35,angle,steering,acceleration,brake,gear
6.66606, 6.90031, 7.69513, 9.42262, 13.3208, 19.4641, 25.7088, 38.2821, 76.0593, 177.369, 140.912, 77.0007, 51.6126, 39.0383, 26.6905, 18.8663, 15.4011, 13.8061, 13.3339, 0.267795654867257, 0.3034989199024721, 0.30267393161851736, 0.3022565700065929, 0.30182640181023745, 0.30151505900213615, 0.3013357796487301, 0.30120241265463343, 0.30108797538340953, 0.333394,3.5725,0.284668,200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, -4.8906E-4,0.012302703279005432,0.5596069062655714,0.05427989952886703,1,
6.66601, 6.90019, 7.69492, 9.42224, 13.32, 19.4622, 25.7054, 38.2748, 76.0306, 177.358, 140.918, 77.0152, 51.6191, 39.042, 26.6921, 18.867, 15.4014, 13.8063, 13.334, 0.26797805300191224, 0.30366351754383714, 0.30278606189010937, 0.3023401259201913, 0.30187851840000496, 0.30154868720804345, 0.30135609129680907, 0.3012162566248991, 0.30109448995864896, 0.3334,3.86319,0.305786,200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, -5.21485E-4,0.012301189063165033,0.5596069062655714,0.05427989952886703,1,
6.66595, 6.90007, 7.69471, 9.42185, 13.3191, 19.4603, 25.702, 38.2673, 76.0012, 177.348, 140.925, 77.0302, 51.6257, 39.0457, 26.6938, 18.8677, 15.4018, 13.8065, 13.3341, 0.268167593984277, 0.3038332043745596, 0.3028990341110308, 0.3024236820723759, 0.3019355226249759, 0.30158277646622483, 0.3013792228771723, 0.3012301006353772, 0.30110165604516737, 0.333405,3.92434,0.327515,200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, -5.54864E-4,0.012299658910416737,0.5596069062655714,0.05427989952886703,1,
6.66589, 6.89995, 7.69449, 9.42144, 13.3182, 19.4583, 25.6985, 38.2595, 75.9709, 177.336, 140.932, 77.0455, 51.6326, 39.0496, 26.6955, 18.8684, 15.4021, 13.8067, 13.3341, 0.268362343784312, 0.30400798785180355, 0.3030162201719592, 0.30251169471103606, 0.3019925270715188, 0.3016177877977949, 0.30140009921003474, 0.301243944686075, 0.3011055651333223, 0.333411,4.02165,0.349976,200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, -5.89196E-4,0.012298072775439445,0.5596069062655714,0.05427989952886703,1,
6.66583, 6.89982, 7.69427, 9.42103, 13.3173, 19.4562, 25.695, 38.2516, 75.9402, 177.325, 140.938, 77.0612, 51.6396, 39.0535, 26.6972, 18.8691, 15.4025, 13.8069, 13.3342, 0.26855636770415087, 0.30418616190392567, 0.30313424754403595, 0.3026019397651332, 0.30204953174012616, 0.301652799354093, 0.30142379537862374, 0.3012584182052561, 0.3011127312657859, 0.333417,4.05138,0.373047,200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, -6.24005E-4,0.012296476538327553,0.5596069062655714,0.05427989952886703,1,
6.66576, 6.89967, 7.694, 9.42053, 13.3162, 19.4538, 25.6907, 38.2421, 75.9032, 177.315, 140.949, 77.08, 51.648, 39.0582, 26.6993, 18.87, 15.403, 13.8071, 13.3342, 0.26880191331606895, 0.3043999731803318, 0.3032775709637207, 0.3027077782383816, 0.3021195658850256, 0.3016965632318818, 0.30145313344735186, 0.30127415067044566, 0.30111729195415593, 0.333424,4.34424,0.396851,200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, -6.65967E-4,0.012294530358547554,0.5596069062655714,0.05427989952886703,1,
6.66568, 6.89951, 7.69371, 9.42, 13.315, 19.4512, 25.6861, 38.2321, 75.8642, 177.305, 140.961, 77.0999, 51.6568, 39.0632, 26.7015, 18.871, 15.4035, 13.8073, 13.3343, 0.26906208955507627, 0.30462566130710145, 0.30342933029649555, 0.3028214178221772, 0.302194488470687, 0.3017440118381256, 0.3014836005516468, 0.30129051270630974, 0.30112576121277834, 0.333432,4.40518,0.421265,200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, -7.10313E-4,0.01229246899061319,0.5596069062655714,0.05427989952886703,1,
6.6656, 6.89936, 7.69345, 9.41953, 13.314, 19.4489, 25.6822, 38.2234, 75.8306, 177.292, 140.968, 77.1171, 51.6645, 39.0675, 26.7034, 18.8718, 15.4039, 13.8076, 13.3344, 0.2692760458823922, 0.3048213742373515, 0.30356000700275126, 0.3029205774988921, 0.30225800864520197, 0.3017840916941415, 0.30150955494419085, 0.30130939075411356, 0.30113423050953214, 0.33344,4.50252,0.446289,200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, -7.48459E-4,0.012290701132735575,0.5596069062655714,0.05427989952886703,1,
6.66553, 6.89921, 7.69319, 9.41906, 13.3129, 19.4466, 25.6781, 38.2145, 75.7957, 177.279, 140.976, 77.135, 51.6725, 39.072, 26.7054, 18.8727, 15.4043, 13.8078, 13.3345, 0.2695006157233685, 0.30502330222636315, 0.3036965881026207, 0.3030219610407882, 0.30232641751199296, 0.3018264730353817, 0.30153550953989433, 0.30132512352987667, 0.30114204829111785, 0.333447,4.53166,0.472046,200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, -7.88037E-4,0.012288852298028178,0.5596069062655714,0.05427989952886703,1,
6.66545, 6.89905, 7.69292, 9.41857, 13.3118, 19.4442, 25.6739, 38.2053, 75.76, 177.266, 140.983, 77.1532, 51.6806, 39.0766, 26.7074, 18.8735, 15.4048, 13.808, 13.3346, 0.2697267817573049, 0.3052303292870006, 0.3038357017851909, 0.303126689827977, 0.30239482690795616, 0.3018674756036142, 0.3015648481008011, 0.30134148591832044, 0.30115051765631995, 0.333455,4.82263,0.498535,200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, -8.28568E-4,0.012286970702407909,0.5596069062655714,0.05427989952886703,1,
6.66537, 6.89889, 7.69264, 9.41805, 13.3106, 19.4417, 25.6695, 38.1956, 75.7223, 177.253, 140.992, 77.1725, 51.6892, 39.0815, 26.7096, 18.8745, 15.4053, 13.8083, 13.3346, 0.2699706743196758, 0.3054492328475464, 0.303982401185945, 0.3032369868103409, 0.30246975157844347, 0.30191446389674165, 0.3015947512972261, 0.3013609936304276, 0.3011557301726622, 0.333463,4.88629,0.525635,200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, -8.71483E-4,0.012284981998318862,0.5596069062655714,0.05427989952886703,1,
6.66528, 6.89872, 7.69234, 9.41753, 13.3095, 19.4392, 25.6652, 38.186, 75.6853, 177.239, 141.0, 77.1915, 51.6977, 39.0862, 26.7117, 18.8754, 15.4057, 13.8085, 13.3347, 0.2702075759402941, 0.3056653120842929, 0.30412656910370134, 0.30334506191303606, 0.3025397879231668, 0.3019591514516649, 0.3016229647295001, 0.3013779857868928, 0.30116485121532593, 0.333472,4.98335,0.553467,200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, -9.13445E-4,0.012283029256264209,0.5596069062655714,0.05427989952886703,1,
6.66518, 6.89854, 7.69204, 9.41698, 13.3083, 19.4366, 25.6606, 38.176, 75.6467, 177.225, 141.009, 77.2114, 51.7065, 39.0912, 26.7139, 18.8764, 15.4062, 13.8088, 13.3348, 0.27045684551829824, 0.3058910051794227, 0.3042783345861758, 0.30345870527493785, 0.30261471360122333, 0.30200752362147404, 0.30165399749783195, 0.3013987527283247, 0.3011746238992868, 0.333482,5.01216,0.581909,200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, -9.57314E-4,0.012280973213196168,0.5596069062655714,0.05427989952886703,1,
6.66509, 6.89836, 7.69173, 9.41642, 13.3071, 19.4339, 25.656, 38.1658, 75.6073, 177.211, 141.017, 77.2317, 51.7156, 39.0964, 26.7162, 18.8773, 15.4068, 13.809, 13.3349, 0.2707077419256336, 0.30612122436223066, 0.30443262077659866, 0.30357680568901846, 0.3026912654526642, 0.3020540566519259, 0.30168841395269524, 0.30141637476146843, 0.30118374506026974, 0.333491,5.30322,0.610962,200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, -0.00100214,0.01227888441859553,0.5596069062655714,0.05427989952886703,1,
6.66499, 6.89817, 7.69141, 9.41585, 13.3058, 19.4311, 25.6511, 38.1551, 75.5659, 177.196, 141.027, 77.253, 51.7251, 39.1017, 26.7186, 18.8784, 15.4073, 13.8093, 13.335, 0.2709764082463195, 0.30636275744812835, 0.3045953451958555, 0.3036982525265038, 0.3027727069952089, 0.30210565246006343, 0.3017205763539641, 0.3014377715314469, 0.3011935178811298, 0.333501,5.36802,0.640747,200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, -0.00104934,0.012276677767562222,0.5596069062655714,0.05427989952886703,1,
6.6649, 6.89799, 7.6911, 9.41528, 13.3046, 19.4284, 25.6464, 38.1447, 75.5258, 177.181, 141.035, 77.2738, 51.7344, 39.1069, 26.7209, 18.8794, 15.4078, 13.8096, 13.3351, 0.27123156867899384, 0.3065980659329468, 0.3047530050771007, 0.3038163545080601, 0.30284925962810616, 0.30215494802966825, 0.3017521743777606, 0.3014585388297815, 0.3012026391604427, 0.33351,5.46556,0.671143,200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, -0.00109512,0.012274543159122507,0.5596069062655714,0.05427989952886703,1,
6.66479, 6.89777, 7.69073, 9.41462, 13.3031, 19.4252, 25.6409, 38.1326, 75.479, 177.164, 141.045, 77.298, 51.7452, 39.113, 26.7236, 18.8805, 15.4084, 13.8099, 13.3352, 0.2715315574784016, 0.30687183933567946, 0.3049368049486182, 0.30395562903135737, 0.3029421068865167, 0.3022106958679122, 0.30178997939421803, 0.301481824674687, 0.30121306374288054, 0.333522,5.58705,0.705444,200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, -0.00114853,0.01227205205199147,0.5596069062655714,0.05427989952886703,1,
6.66467, 6.89756, 7.69038, 9.414, 13.3018, 19.4223, 25.6357, 38.1215, 75.4363, 177.148, 141.054, 77.3202, 51.7551, 39.1186, 26.7261, 18.8816, 15.409, 13.8102, 13.3353, 0.2718050273863572, 0.30712298785683856, 0.30510797141526996, 0.3040826455802673, 0.30302517537069884, 0.3022645990491507, 0.3018266553071903, 0.3015044811210273, 0.30122414005559867, 0.333533,5.85388,0.737305,200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, -0.00119716,0.012269740222326632,0.5596069062655714,0.05427989952886703,1,
6.66456, 6.89735, 7.69002, 9.41335, 13.3003, 19.4192, 25.6304, 38.1097, 75.3908, 177.133, 141.065, 77.3438, 51.7656, 39.1246, 26.7288, 18.8828, 15.4096, 13.8105, 13.3355, 0.2721009214006756, 0.30738997569119014, 0.3052858681174797, 0.30421857586382556, 0.30311802439970625, 0.3023221866720305, 0.3018638962116548, 0.30152713776498863, 0.30123782152817263, 0.333545,5.86266,0.769775,200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, -0.00124914,0.012267391144393826,0.5596069062655714,0.05427989952886703,1,
6.66444, 6.89714, 7.68967, 9.41271, 13.2989, 19.4162, 25.6251, 38.0982, 75.3466, 177.116, 141.074, 77.3668, 51.7758, 39.1303, 26.7313, 18.8839, 15.4102, 13.8108, 13.3356, 0.27238332082330163, 0.30765017685519563, 0.30546124913474815, 0.30434894064194723, 0.30320435954576724, 0.30237701341249534, 0.30190057263261727, 0.3015497946066047, 0.3012488980374891, 0.333556,6.01212,0.802856,200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, -0.00129968,0.012265079620225203,0.5596069062655714,0.05427989952886703,1,
6.66433, 6.89692, 7.68929, 9.41203, 13.2974, 19.4129, 25.6194, 38.0857, 75.2984, 177.1, 141.085, 77.3919, 51.787, 39.1367, 26.7341, 18.8851, 15.4108, 13.8111, 13.3357, 0.2726950944374679, 0.30793356671963745, 0.30565179878398363, 0.30449378582381303, 0.3032988352208086, 0.3024359860561677, 0.3019389437048169, 0.3015730813388252, 0.3012593229925682, 0.333568,6.06442,0.83667,200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, -0.001355,0.012262527816027264,0.5596069062655714,0.05427989952886703,1,
6.66421, 6.8967, 7.68893, 9.4114, 13.2961, 19.41, 25.6143, 38.0746, 75.2558, 177.082, 141.092, 77.4142, 51.797, 39.1423, 26.7366, 18.8862, 15.4114, 13.8114, 13.3358, 0.27296241286166406, 0.3081852806721321, 0.30582211506226364, 0.30462080580998147, 0.30338190594329767, 0.30249035240093736, 0.30197618551620764, 0.30159636830802766, 0.30127039972292524, 0.33358,6.34114,0.871216,200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, -0.00140363,0.01226021909120862,0.5596069062655714,0.05427989952886703,1,
6.66407, 6.89647, 7.68855, 9.41074, 13.2947, 19.4069, 25.609, 38.063, 75.2116, 177.063, 141.1, 77.4373, 51.8073, 39.1481, 26.7392, 18.8873, 15.412, 13.8118, 13.3359, 0.2732421860952179, 0.3084471870968645, 0.3059983389621721, 0.3047545209805965, 0.303469867871427, 0.3025461036806944, 0.3020145573374262, 0.301623429632433, 0.301282779958838, 0.333593,6.35126,0.906372,200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, -0.00145418,0.012257827131584433,0.5596069062655714,0.05427989952886703,1,
6.66394, 6.89623, 7.68815, 9.41002, 13.2931, 19.4035, 25.6032, 38.0502, 75.1625, 177.046, 141.111, 77.463, 51.8188, 39.1546, 26.7421, 18.8886, 15.4126, 13.8121, 13.3361, 0.27355965269878285, 0.3087373685475897, 0.30619310281089457, 0.3049027166508754, 0.3035692366526923, 0.3026092232621343, 0.3020540593361268, 0.30164797653843056, 0.30129776519833695, 0.333607,6.53719,0.942139,200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, -0.00151045,0.012255176215116929,0.5596069062655714,0.05427989952886703,1,
6.6638, 6.896, 7.68779, 9.40941, 13.2918, 19.4008, 25.5985, 38.0401, 75.1243, 177.023, 141.113, 77.4831, 51.8278, 39.1597, 26.7444, 18.8896, 15.4132, 13.8124, 13.3362, 0.2737865865471969, 0.30896533802061615, 0.3063482565611083, 0.3050197174293422, 0.30364906123319274, 0.3026603689084763, 0.3020913021879831, 0.3016718939877041, 0.30131014573065446, 0.333621,6.56503,0.97876,200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, -0.00155384,0.012253084421858828,0.5596069062655714,0.05427989952886703,1,
6.66361, 6.89573, 7.68739, 9.40876, 13.2905, 19.3981, 25.5939, 38.0302, 75.0876, 176.999, 141.114, 77.5024, 51.8365, 39.1647, 26.7467, 18.8907, 15.4138, 13.8128, 13.3364, 0.274001879154202, 0.30918654205462603, 0.3064992015443604, 0.3051356103618104, 0.30372888675605586, 0.30271566049172116, 0.3021308051041543, 0.3017014750726001, 0.3013290415925834, 0.33364,6.8103,1.01587,200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, -0.00159485,0.012251053284250453,0.5596069062655714,0.05427989952886703,1,
6.66339, 6.89549, 7.68712, 9.4084, 13.2899, 19.3971, 25.5924, 38.0276, 75.0795, 176.964, 141.095, 77.5066, 51.8386, 39.166, 26.7475, 18.8911, 15.4141, 13.813, 13.3366, 0.27399025215457823, 0.30923976895096345, 0.3065422490767951, 0.30517241481037793, 0.30376148308976536, 0.3027414737238002, 0.3021545114852541, 0.3017228788293794, 0.3013498929917106, 0.333661,6.86507,1.05383,200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, -0.00160152,0.012250531969226373,0.5596069062655714,0.05427989952886703,1,
6.6632, 6.89521, 7.6867, 9.40771, 13.2885, 19.3943, 25.5876, 38.0173, 75.0412, 176.94, 141.096, 77.5268, 51.8477, 39.1712, 26.7498, 18.8922, 15.4147, 13.8134, 13.3368, 0.2742149315775032, 0.3094705884782842, 0.30669994258854355, 0.3052927670614856, 0.30384457854313957, 0.30279861306303935, 0.3021951453718884, 0.30175309047474935, 0.3013687894202331, 0.333681,7.01788,1.09229,200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, -0.00164444,0.012248409729029911,0.5596069062655714,0.05427989952886703,1,
6.663, 6.89493, 7.68627, 9.40702, 13.2871, 19.3913, 25.5825, 38.0065, 75.0009, 176.915, 141.097, 77.548, 51.8573, 39.1767, 26.7523, 18.8933, 15.4153, 13.8138, 13.337, 0.2744513050026106, 0.30971272415367523, 0.306866918264649, 0.3054209256313722, 0.30393092240080055, 0.3028557532661753, 0.302236344923076, 0.3017833024721025, 0.3013883379039368, 0.333701,7.05738,1.13159,200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, -0.00168974,0.012246163286361623,0.5596069062655714,0.05427989952886703,1,
6.66278, 6.89459, 7.68576, 9.40615, 13.2853, 19.3875, 25.5761, 37.9926, 74.9487, 176.895, 141.107, 77.5756, 51.8697, 39.1838, 26.7555, 18.8948, 15.4161, 13.8142, 13.3372, 0.27478445433234744, 0.31002612802736107, 0.3070794148466135, 0.30558474026037474, 0.3040417055588447, 0.30293039913858183, 0.3022876999967162, 0.30181729424212617, 0.30140919032278674, 0.333723,7.29641,1.17151,200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, -0.00174886,0.012243277842337617,0.5596069062655714,0.05427989952886703,1,
6.66255, 6.89431, 7.68539, 9.40562, 13.2844, 19.3857, 25.5731, 37.9866, 74.9276, 176.861, 141.094, 77.5867, 51.8749, 39.1868, 26.757, 18.8955, 15.4166, 13.8145, 13.3375, 0.2748667238741141, 0.31015685672681226, 0.3071738956411861, 0.30565831276791766, 0.3040954746946261, 0.3029709597439026, 0.30232269337667333, 0.3018443633503167, 0.3014339511644845, 0.333746,7.3582,1.21216,200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, -0.0017708,0.012242047268324145,0.5596069062655714,0.05427989952886703,1,
