track0,track1,track2,track3,track4,track5,track6,track7,track8,track9,track10,track11,track12,track13,track14,track15,track16,track17,track18,racingLine0,racingLine5,racingLine10,racingLine15,racingLine20,racingLine25,racingLine30,leftWall0,leftWall5,leftWall10,leftWall15,leftWall20,leftWall25,leftWall30,rightWall0,rightWall5,rightWall10,rightWall15,rightWall20,rightWall25,rightWall30,trackPosition,maxTrackEdge,speed,sideSpeed,rpm,gear,distanceFromStartLine,angle,distanceFromRacingLine,outOfTrack,meanCurve,trackBBoxWidth,trackBBoxHeigth,trackVisibility,unknownSteeringSituation,unknownAccelerationSituation,inputSteering,steering,inputAcceleration,speedLimit,gas,brake,
10.3796,10.5688,11.4351,13.2397,16.6248,20.4253,23.0512,26.3306,30.4160,35.4656,41.6185,49.1766,3.4637,2.2818,1.4152,0.9481,0.7539,0.6641,0.6324,-2.6607,-0.4824,1.7139,4.3250,7.5844,11.5984,15.6124,-10.3796,-9.1704,-6.7891,-3.2295,1.4641,6.9352,12.4063,0.5995,1.6338,3.7150,6.7533,10.9478,15.9427,20.9377,-0.8852,49.1766,100.0800,-0.2086,5408.3800,3,583.4820,-2.8902,-0.4844,0,66.9209,14.2591,46.2850,26.0,0,0,s_1,-0.2000,a_1,v90,0.0000,0.1000,
10.3503,10.5344,11.3936,13.1878,16.5570,20.3438,22.9626,26.2362,30.3188,35.3708,41.5341,49.1596,3.7044,2.4159,1.4908,0.9962,0.7911,0.6964,0.6628,-2.5907,-0.4223,1.6910,4.2686,7.5292,11.5619,15.5947,-10.3503,-9.1291,-6.7416,-3.1806,1.5086,6.9622,12.4159,0.6277,1.6735,3.7612,6.8034,10.9956,15.9894,20.9833,-0.8797,49.1596,99.7388,-0.2836,5280.1800,3,584.1410,-3.0089,-0.4717,0,66.2925,14.1526,46.3058,26.0,0,0,s_1,-0.2500,a1,v90,0.1000,0.0000,
10.3197,10.5048,11.3643,13.1594,16.5333,20.3305,22.9593,26.2483,30.3538,35.4384,41.6464,49.4037,3.8899,2.5282,1.5587,1.0416,0.8272,0.7282,0.6932,-2.5170,-0.3936,1.6178,4.1433,7.3929,11.5383,15.6837,-10.3197,-9.1073,-6.7337,-3.1905,1.4781,6.8930,12.3080,0.6587,1.6978,3.7745,6.8034,10.9790,15.9585,20.9381,-0.8741,49.4037,99.5390,-0.2765,5309.2900,3,584.7980,-2.9843,-0.4582,0,65.1863,14.0553,46.6190,26.0,0,0,s_1,-0.3000,a2,v100,0.2000,0.0000,
10.2885,10.4808,11.3483,13.1557,16.5553,20.3874,23.0438,26.3701,30.5255,35.6742,41.9619,49.9272,4.0030,2.6127,1.6165,1.0828,0.8612,0.7588,0.7229,-2.4404,-0.3961,1.4956,3.8482,7.0804,11.5673,16.0543,-10.2885,-9.1063,-6.7664,-3.2606,1.3715,6.7263,12.0811,0.6918,1.7056,3.7538,6.7519,10.8962,15.8482,20.8002,-0.8687,49.9272,99.4493,-0.1521,5323.7300,3,585.4520,-2.8066,-0.4442,0,63.6208,14.0077,47.2157,26.0,0,0,s0,0.0000,a2,v100,0.3000,0.0000,
10.2574,10.4583,11.3354,13.1579,16.5881,20.4611,23.1495,26.5187,30.7304,35.9516,42.3360,50.5375,4.0946,2.6891,1.6710,1.1225,0.8942,0.7889,0.7523,-2.3597,-0.4103,1.3600,3.6142,6.8461,11.5336,16.2211,-10.2574,-9.1101,-6.8085,-3.3442,1.2467,6.5363,11.8258,0.7250,1.7092,3.7250,6.6885,10.7990,15.7165,20.6339,-0.8634,50.5375,99.4509,0.5471,5348.9600,3,586.1050,-2.5882,-0.4295,0,61.9953,13.9666,47.9005,27.0,0,0,s0,0.0000,a2,v100,0.4000,0.0000,
10.2245,10.4213,11.2926,13.1062,16.5231,20.3855,23.0693,26.4358,30.6487,35.8777,42.2894,50.5936,4.3545,2.8336,1.7527,1.1749,0.9351,0.8245,0.7860,-2.2711,-0.3775,1.3159,3.5324,6.7260,11.4620,16.1981,-10.2245,-9.0692,-6.7649,-3.3025,1.2794,6.5433,11.8073,0.7571,1.7493,3.7685,6.7328,10.8394,15.7485,20.6576,-0.8573,50.5936,99.5311,1.1174,5365.4400,3,586.7580,-2.6717,-0.4134,0,61.2286,13.8508,47.9967,27.0,0,0,s0,0.0000,a2,v100,0.5000,0.0000,
10.1896,10.3735,11.2277,13.0149,16.3864,20.2006,22.8531,26.1834,30.3565,35.5448,41.9256,50.2291,4.7787,3.0386,1.8581,1.2384,0.9828,0.8650,0.8233,-2.1747,-0.3118,1.3395,3.5501,6.8747,11.5172,16.1597,-10.1896,-8.9951,-6.6581,-3.1686,1.4290,6.6960,11.9630,0.7891,1.8165,3.8654,6.8565,10.9809,15.9038,20.8267,-0.8505,50.2291,99.6713,1.1423,5374.2800,3,587.4110,-2.9756,-0.3959,0,61.0476,13.6919,47.6389,26.0,0,0,s0,0.0000,a2,v100,0.6000,0.0000,
10.1529,10.3191,11.1504,12.9020,16.2117,19.9581,22.5650,25.8413,29.9525,35.0741,41.3903,49.6358,5.3708,3.2945,1.9820,1.3106,1.0362,0.9096,0.8640,-2.0716,-0.2309,1.4005,3.6442,7.1107,11.4306,15.7504,-10.1529,-8.9023,-6.5160,-2.9833,1.6438,6.9580,12.2723,0.8212,1.8990,3.9919,7.0246,11.1781,16.2197,21.2614,-0.8432,49.6358,99.8592,0.9430,5411.4500,3,588.0650,-3.3984,-0.3773,0,59.7024,13.5021,47.0799,26.0,0,0,s0,0.0000,a2,v100,0.7000,0.0000,
10.1141,10.2599,11.0646,12.7754,16.0137,19.6809,22.2340,25.4456,29.4817,34.5201,40.7502,48.9018,6.1965,3.6041,2.1239,1.3913,1.0951,0.9585,0.9082,-1.9622,-0.1425,1.5143,3.7639,7.3242,11.2991,15.2740,-10.1141,-8.7969,-6.3509,-2.7532,1.9040,7.2408,12.5775,0.8542,1.9915,4.0807,7.2824,11.4140,16.4894,21.5648,-0.8353,48.9018,100.1120,0.6610,5433.1400,3,588.7190,-3.8954,-0.3576,0,59.8948,13.2613,46.3509,26.0,0,0,s0,0.0000,a1,v100,0.5000,0.0000,
10.0723,10.1963,10.9725,12.6394,15.8012,19.3828,21.8776,25.0186,28.9717,33.9173,40.0481,48.0837,7.4496,3.9767,2.2857,1.4813,1.1602,1.0122,0.9566,-1.8464,-0.0036,1.6220,4.0214,7.5896,11.1579,14.7262,-10.0723,-8.6823,-6.1631,-2.4232,2.2400,7.5628,12.8855,0.8890,2.0913,4.2547,7.5071,11.8272,16.8020,21.7768,-0.8266,48.0837,100.2760,0.3999,5410.7200,3,589.3730,-4.4238,-0.3367,0,59.7269,13.0007,45.5408,25.0,0,0,s_1,-0.0500,a1,v100,0.5000,0.0000,
10.0271,10.1312,10.8815,12.5084,15.6005,19.1047,21.5470,24.6244,28.5030,33.3655,39.4092,47.3489,9.7254,4.3920,2.4598,1.5775,1.2298,1.0697,1.0085,-1.7274,0.0831,1.7099,4.1314,7.8797,11.6279,15.3761,-10.0271,-8.5711,-5.9936,-2.2061,2.4963,7.8551,13.2139,0.9272,2.1888,4.4015,7.7030,11.9245,17.1428,22.3611,-0.8173,47.3489,100.4160,0.0309,5419.8500,3,590.0260,-4.9023,-0.3152,0,58.4563,12.8138,44.8115,25.0,0,0,s_1,-0.1000,a1,v100,0.5000,0.0000,
9.9780,10.0676,10.7982,12.3944,15.4337,18.8807,21.2848,24.3167,28.1432,32.9491,38.9404,46.8420,57.5211,4.8144,2.6350,1.6756,1.3015,1.1294,1.0629,-1.6079,0.1456,1.7610,4.1919,8.0233,12.8746,17.7259,-9.9780,-8.4744,-5.8551,-2.0356,2.6913,8.0540,13.8705,0.9708,2.2755,4.5232,7.8595,12.1105,17.1740,22.8188,-0.8076,57.5211,100.5450,-0.2773,5432.8000,3,590.6800,-5.2569,-0.2936,0,52.9074,18.5276,54.1080,30.0,0,0,s_1,-0.1500,a1,v100,0.5000,0.0000,
9.9255,10.0064,10.7247,12.3012,15.3074,18.7204,21.1031,24.1109,27.9117,32.6930,38.6752,46.6094,57.3616,5.2113,2.8024,1.7723,1.3734,1.1901,1.1188,-1.4927,0.1793,1.7793,4.1913,8.0793,12.9586,17.8380,-9.9255,-8.3961,-5.7336,-1.9218,2.8103,8.2331,13.9634,1.0200,2.3486,4.6892,7.9689,12.2343,17.2484,22.9787,-0.7975,57.3616,100.6660,-0.4684,5440.9100,3,591.3340,-5.4621,-0.2726,0,51.7837,18.3863,53.9755,30.0,0,0,s_1,-0.2000,a1,v100,0.5000,0.0000,
9.8700,9.9483,10.6614,12.2286,15.2208,18.6222,20.9999,24.0044,27.8057,32.5939,38.6135,46.6527,57.5776,5.5553,2.9565,1.8650,1.4440,1.2507,1.1754,-1.3846,0.1852,1.7368,4.1271,8.0426,12.8721,17.7016,-9.8700,-8.3366,-5.6757,-1.8683,2.8487,8.2341,13.9259,1.0746,2.4080,4.7480,8.0266,12.2915,17.2788,22.9707,-0.7873,57.5776,100.7770,-0.5266,5449.0700,3,591.9870,-5.5204,-0.2529,0,51.0017,18.2952,54.2254,30.0,0,0,s_1,-0.2500,a1,v100,0.5000,0.0000,
9.8126,9.8939,10.6078,12.1754,15.1705,18.5810,20.9683,23.9884,27.8141,32.6387,38.7432,46.9575,58.1517,5.8287,3.0936,1.9519,1.5119,1.3100,1.2315,-1.2873,0.1645,1.6511,4.0058,7.9216,12.6272,17.0139,-9.8126,-8.2950,-5.6539,-1.8689,2.8134,8.0675,13.7675,1.1334,2.4540,4.7775,8.0389,12.2877,17.2700,22.8061,-0.7771,58.1517,100.8740,-0.4822,5457.8300,3,592.6410,-5.4469,-0.2351,0,50.8179,18.3013,54.8083,31.0,0,0,s_1,-0.3000,a1,v100,0.5000,0.0000,
9.7545,9.8433,10.5638,12.1401,15.1538,18.5919,21.0023,24.0555,27.9276,32.8157,39.0559,47.5141,59.0728,6.0234,3.2118,2.0318,1.5762,1.3673,1.2867,-1.2020,0.1189,1.5257,3.8116,7.7207,12.3423,17.2175,-9.7545,-8.2701,-5.6650,-1.9186,2.7104,7.8951,13.5250,1.1949,2.4872,4.7799,8.0093,12.2276,17.1473,22.6165,-0.7671,59.0728,100.9570,-0.3510,5466.4900,3,593.2940,-5.2397,-0.2195,0,49.4547,18.4195,55.7464,31.0,0,0,s0,0.0000,a1,v100,0.5000,0.0000,
9.6965,9.7932,10.5205,12.1060,15.1391,18.6061,21.0406,24.1283,28.0488,33.0026,39.3954,48.1114,60.0546,6.2081,3.3268,2.1106,1.6399,1.4241,1.3415,-1.1224,0.0678,1.3954,3.5601,7.4745,12.0511,17.1900,-9.6965,-8.2465,-5.6783,-1.9711,2.6017,7.7163,13.2766,1.2563,2.5192,4.7804,7.9770,12.1624,17.0176,22.4198,-0.7571,60.0546,101.0820,0.3206,5473.2700,3,593.9470,-5.0286,-0.2049,0,48.1051,18.5552,56.7443,32.0,0,0,s0,0.0000,a1,v100,0.5000,0.0000,
9.6388,9.7314,10.4513,12.0242,15.0370,18.4851,20.9091,23.9868,27.8998,32.8515,39.2936,48.1092,60.2229,6.6051,3.4938,2.2092,1.7143,1.4877,1.4006,-1.0457,0.0612,1.3546,3.5328,7.4591,11.9958,17.1155,-9.6388,-8.1792,-5.6072,-1.8991,2.6569,7.7382,13.2646,1.3126,2.5851,4.8503,8.0509,12.2360,17.0628,22.4327,-0.7464,60.2229,101.2230,0.8619,5482.0600,3,594.6000,-5.1193,-0.1909,0,47.4101,18.4790,56.9465,32.0,0,0,s0,0.0000,a1,v100,0.5000,0.0000,
9.5803,9.6608,10.3635,11.9088,14.8737,18.2696,20.6589,23.6954,27.5614,32.4628,38.8740,47.6723,59.7974,7.2066,3.7057,2.3249,1.7982,1.5574,1.4640,-0.9722,0.0852,1.3766,3.6074,7.5750,12.1075,17.2209,-9.5803,-8.0805,-5.4759,-1.7384,2.8283,7.9014,13.4185,1.3662,2.6755,4.9697,8.2008,12.4088,17.2320,22.5933,-0.7350,59.7974,101.3690,0.9051,5485.7200,3,595.2530,-5.4203,-0.1775,0,47.1631,18.2967,56.5375,32.0,0,0,s0,0.0000,a1,v100,0.5000,0.0000,
9.5203,9.5844,10.2649,11.7748,14.6774,18.0038,20.3458,23.3246,27.1223,31.9472,38.2823,46.9980,59.0453,8.0204,3.9538,2.4539,1.8899,1.6323,1.5312,-0.9022,0.1265,1.4616,3.8702,7.7750,12.3170,17.1292,-9.5203,-7.9636,-5.3105,-1.5262,3.0728,8.1444,13.6659,1.4193,2.7799,5.1167,8.3962,12.6796,17.4739,22.8376,-0.7231,59.0453,101.5150,0.7386,5489.9700,3,595.9060,-5.8351,-0.1649,0,46.9895,18.0314,55.8101,31.0,0,0,s0,0.0000,a1,v100,0.5000,0.0000,
9.4579,9.5039,10.1595,11.6306,14.4644,17.7135,20.0022,22.9153,26.6347,31.3701,37.6058,46.2056,58.1295,9.1069,4.2346,2.5948,1.9885,1.7123,1.6023,-0.8346,0.1743,1.5616,4.0526,8.0475,12.6343,16.9240,-9.4579,-7.8361,-5.0665,-1.2365,3.4086,8.5138,13.9784,1.4732,2.8926,5.3159,8.7507,12.9256,17.7267,23.1912,-0.7105,58.1295,101.6610,0.5238,5495.0900,3,596.5580,-6.3039,-0.1527,0,46.2345,17.7586,54.9228,31.0,0,0,s_1,-0.0500,a1,v100,0.5000,0.0000,
9.3921,9.4215,10.0542,11.4888,14.2585,17.4358,19.6751,22.5277,26.1748,30.8277,36.9759,45.4764,57.2991,10.5180,4.5323,2.7425,2.0915,1.7957,1.6768,-0.7706,0.2175,1.6238,4.2031,8.2843,12.8572,17.4301,-9.3921,-7.7101,-4.8890,-1.0168,3.6543,8.7694,14.2419,1.5306,3.0045,5.4759,8.9507,13.1647,17.9764,23.4490,-0.6973,57.2991,101.8020,0.1531,5500.8500,3,597.2090,-6.7277,-0.1411,0,46.3099,17.4785,54.1189,30.0,0,0,s_1,-0.1000,a1,v100,0.5000,0.0000,
9.3225,9.3402,9.9553,11.3616,14.0820,17.2054,19.4084,22.2173,25.8133,30.4103,36.5166,44.9827,56.7950,12.2852,4.8228,2.8888,2.1949,1.8804,1.7530,-0.7109,0.2334,1.6511,4.3642,8.4151,13.0426,17.6700,-9.3225,-7.5979,-4.7415,-0.8415,3.8450,9.0144,14.4192,1.5939,3.1066,5.6117,9.0202,13.3637,18.2697,23.6746,-0.6837,56.7950,101.9320,-0.1688,5507.5800,3,597.8610,-7.0336,-0.1302,0,45.2463,17.2982,53.6472,30.0,0,0,s_1,-0.1500,a1,v100,0.5000,0.0000,
9.2492,9.2607,9.8650,11.2526,13.9412,17.0317,19.2137,21.9991,25.5699,30.1449,36.2659,44.7794,56.6959,14.7505,5.0909,3.0289,2.2963,1.9647,1.8300,-0.6558,0.2381,1.6365,4.3990,8.4441,13.0645,17.6849,-9.2492,-7.5038,-4.6322,-0.7234,3.9464,9.0930,14.4734,1.6638,3.1960,5.7169,9.1410,13.4791,18.3655,23.7459,-0.6700,56.6959,102.0500,-0.3780,5514.9900,3,598.5120,-7.1943,-0.1202,0,44.7578,17.1972,53.5720,30.0,0,0,s_1,-0.2000,a1,v100,0.5000,0.0000,
9.1730,9.1840,9.7841,11.1628,13.8371,16.9159,19.0926,21.8749,25.4470,30.0375,36.2333,44.8821,57.0266,73.9168,5.3250,3.1590,2.3935,2.0473,1.9066,-0.6060,0.2524,1.5783,4.3261,8.3349,12.9704,17.6058,-9.1730,-7.3929,-4.5628,-0.6655,3.9663,9.0710,14.4102,1.7398,3.3492,5.7899,9.2132,13.5256,18.3723,23.7115,-0.6562,73.9168,102.1570,-0.4629,5522.5000,3,599.1640,-7.2065,-0.1111,0,43.8748,17.2170,53.9144,30.0,0,0,s_1,-0.2500,a1,v100,0.5000,0.0000,
9.0951,9.1107,9.7124,11.0912,13.7674,16.8543,19.0404,21.8386,25.4370,30.0819,36.4124,45.2840,57.7803,75.1857,5.5189,3.2772,2.4850,2.1271,1.9820,-0.5631,0.2085,1.4784,4.2098,8.1654,12.7194,16.7719,-9.0951,-7.3381,-4.5327,-0.6672,3.9070,8.8853,14.2262,1.8204,3.4102,5.8308,9.2369,13.5041,18.1854,23.5263,-0.6425,75.1857,102.2490,-0.4319,5530.7200,3,599.8150,-7.0823,-0.1032,0,43.6444,17.3350,54.6635,31.0,0,0,s_1,-0.3000,a1,v100,0.5000,0.0000,
9.0165,9.0412,9.6497,11.0363,13.7287,16.8412,19.0499,21.8815,25.5288,30.2684,36.7913,45.9712,58.9403,77.0179,5.6720,3.3826,2.5703,2.2032,2.0555,-0.5265,0.0849,1.3412,4.0597,7.9270,12.4260,17.0487,-9.0165,-7.3005,-4.5373,-0.7221,3.7782,8.6811,13.9492,1.9042,3.4579,5.8431,9.2171,13.4217,18.0314,23.2995,-0.6290,77.0179,102.3270,-0.2984,5539.3900,3,600.4660,-6.8339,-0.0964,0,42.3194,17.5752,55.8202,31.0,0,0,s_1,-0.3500,a1,v100,0.5000,0.0000,
8.9385,8.9760,9.5957,10.9968,13.7180,16.8717,19.1150,21.9957,25.7123,30.5884,37.3605,46.9329,60.4920,17.8754,5.7860,3.4752,2.6487,2.2752,2.1263,-0.4975,0.0094,1.1751,3.8233,7.6208,12.0557,16.9521,-8.9385,-7.2787,-4.5726,-0.8240,3.5801,8.4028,13.5883,1.9893,3.4929,5.8296,9.2254,13.2711,17.8088,22.9943,-0.6159,60.4920,102.3890,-0.0772,5548.1400,3,601.1170,-6.4773,-0.0910,0,40.8089,17.9322,57.3524,32.0,0,0,s_1,-0.4000,a1,v100,0.5000,0.0000,
8.8623,8.9155,9.5501,10.9716,13.7328,16.9420,19.2305,22.1747,25.9793,31.0373,38.1154,48.1643,62.4296,15.2351,5.8644,3.5548,2.7201,2.3427,2.1941,-0.4767,-0.0930,0.9832,3.5827,7.2170,11.5397,16.4151,-8.8623,-7.2715,-4.6350,-0.9671,3.2687,7.9665,13.1216,2.0739,3.5156,5.7928,9.1298,13.0918,17.5384,22.5478,-0.6034,62.4296,102.4340,0.2178,5556.6300,3,601.7670,-6.0384,-0.0872,0,39.9347,18.3809,59.2518,33.0,0,0,s_1,-0.4500,a1,v100,0.5000,0.0000,
8.7889,8.8601,9.5129,10.9600,13.7715,17.0495,19.3930,22.4142,26.3263,31.6140,39.0565,49.6684,64.7562,14.0213,5.9109,3.6219,2.7845,2.4054,2.2585,-0.4645,-0.2933,0.7682,3.3044,6.8110,10.9440,15.7925,-8.7889,-7.2778,-4.7213,-1.1461,2.9765,7.5666,12.5755,2.1564,3.5265,5.7347,9.0037,12.8599,17.3398,22.0290,-0.5913,64.7562,102.4580,0.5724,5564.8100,3,602.4180,-5.5307,-0.0848,0,38.8965,18.9320,61.5394,34.0,0,0,s0,0.0000,a1,v100,0.5000,0.0000,
8.7189,8.8090,9.4814,10.9569,13.8241,17.1784,19.5830,22.6889,26.7320,32.2790,40.1301,51.3701,67.3640,13.1581,5.9390,3.6803,2.8434,2.4642,2.3198,-0.4607,-0.4133,0.5355,3.0083,6.3272,10.3501,14.3731,-8.7189,-7.2920,-4.8200,-1.3446,2.6624,7.1158,11.5692,2.2352,3.5295,5.6648,8.8577,12.7087,16.9127,21.1166,-0.5799,67.3640,102.5140,1.1650,5572.0300,3,603.0680,-4.9963,-0.0841,0,42.6777,11.4743,49.5557,27.0,0,0,s0,0.0000,a1,v100,0.5000,0.0000,
8.6520,8.7510,9.4310,10.9165,13.8053,17.1932,19.6272,22.7761,26.9030,32.6202,40.7505,52.4314,69.0745,13.1250,6.0417,3.7614,2.9125,2.5280,2.3829,-0.4614,-0.4970,0.3327,2.8307,6.0616,10.0263,13.9910,-8.6520,-7.2688,-4.8419,-1.4306,2.4989,6.8738,11.2488,2.3063,3.5617,5.6587,8.8054,12.5829,16.7143,20.8458,-0.5683,69.0745,102.6430,2.0713,5574.2800,3,603.7190,-4.7372,-0.0842,0,41.2735,11.6358,50.6561,28.0,0,0,s0,0.0000,a1,v100,0.5000,0.0000,
8.5869,8.6838,9.3577,10.8322,13.7026,17.0737,19.4989,22.6403,26.7824,32.5540,40.7914,52.6663,69.6257,13.8520,6.2331,3.8709,2.9948,2.5985,2.4487,-0.4652,-0.5386,0.1839,2.7935,5.9980,9.9405,13.8830,-8.5869,-7.2015,-4.7751,-1.3862,2.5068,6.8443,11.1819,2.3708,3.6292,5.7272,8.8645,12.6085,16.7054,20.8022,-0.5564,69.6257,102.7770,2.2112,5575.5200,3,604.3690,-4.7792,-0.0849,0,40.5425,11.6878,50.9054,28.0,0,0,s0,0.0000,a1,v100,0.5000,0.0000,
8.5229,8.6113,9.2715,10.7225,13.5511,16.8756,19.2695,22.3732,26.4866,32.2400,40.4764,52.3906,69.4583,15.2956,6.4831,3.9985,3.0856,2.6731,2.5161,-0.4735,-0.5049,0.2096,2.8589,6.0549,9.9975,13.9400,-8.5229,-7.1080,-4.6542,-1.2635,2.6169,6.9408,11.2646,2.4314,3.6744,5.8421,8.9912,12.7250,16.8093,20.8936,-0.5443,69.4583,102.9180,1.9610,5576.3000,3,605.0190,-4.9994,-0.0864,0,39.9868,11.6591,50.6369,28.0,0,0,s0,0.0000,a1,v100,0.5000,0.0000,
8.4595,8.5354,9.1770,10.5973,13.3700,16.6299,18.9784,22.0260,26.0823,31.7710,39.9363,51.7878,68.8272,18.5892,6.7800,4.1400,3.1830,2.7512,2.5851,-0.4857,-0.5102,0.2794,2.9908,6.2516,10.1606,14.0697,-8.4595,-6.9978,-4.4918,-1.0916,2.7910,7.1452,11.4994,2.4894,3.7755,6.0051,9.1609,12.7987,17.0482,21.2977,-0.5321,68.8272,103.0640,1.5589,5576.3200,3,605.6690,-5.3354,-0.0887,0,39.1643,11.5719,50.0572,27.0,0,0,s0,0.0000,a1,v100,0.5000,0.0000,
8.3955,8.4567,9.0772,10.4626,13.1714,16.3564,18.6516,21.6322,25.6144,31.2101,39.2613,50.9866,67.9120,91.5586,7.1182,4.2937,3.2866,2.8329,2.6563,-0.5016,-0.5077,0.5054,3.1447,6.4308,10.3584,14.2861,-8.3955,-6.8767,-4.3200,-0.8880,3.0043,7.3657,11.7270,2.5464,3.8849,6.1122,9.3610,13.0076,17.2648,21.5220,-0.5196,91.5586,103.2100,1.1386,5580.2300,3,606.3200,-5.7422,-0.0917,0,38.8683,11.4371,49.2666,27.0,0,0,s_1,-0.0500,a1,v100,0.5000,0.0000,
8.3300,8.3774,8.9778,10.3300,12.9781,16.0922,18.3370,21.2541,25.1680,30.6780,38.6254,50.2392,67.0700,90.6702,7.4711,4.4513,3.3923,2.9165,2.7291,-0.5214,-0.5107,0.5915,3.3466,6.6020,10.5394,14.4769,-8.3300,-6.7569,-4.1512,-0.6802,3.2106,7.5748,11.9390,2.6047,3.9934,6.2657,9.5265,13.2297,17.4724,21.7152,-0.5067,90.6702,103.3480,0.6038,5585.6800,3,606.9700,-6.1309,-0.0953,0,38.8240,11.3143,48.5299,27.0,0,0,s_1,-0.1000,a1,v100,0.5000,0.0000,
8.2624,8.3000,8.8850,10.2113,12.8123,15.8729,18.0803,20.9516,24.8263,30.2932,38.2015,49.7989,66.6660,90.3809,7.7995,4.6014,3.4951,2.9992,2.8024,-0.5443,-0.5306,0.6697,3.4362,6.7628,10.6053,14.4478,-8.2624,-6.6515,-3.9901,-0.5369,3.4288,7.7212,12.0136,2.6671,4.0909,6.4578,9.6733,13.3643,17.6568,21.9492,-0.4938,90.3809,103.4750,0.1621,5592.1800,3,607.6210,-6.4108,-0.0996,0,37.5815,11.2592,48.1119,26.0,0,0,s_1,-0.1500,a1,v100,0.5000,0.0000,
8.1924,8.2251,8.8004,10.1096,12.6801,15.7078,17.8938,20.7421,24.6133,30.0912,38.0431,49.7474,66.8206,90.8617,8.0809,4.7385,3.5924,3.0795,2.8753,-0.5696,-0.5714,0.6869,3.4463,6.7713,10.5824,14.3936,-8.1924,-6.5647,-3.8923,-0.4566,3.4853,7.7533,12.0213,2.7345,4.1746,6.5563,9.7635,13.4335,17.7016,21.9696,-0.4807,90.8617,103.5910,-0.1334,5598.5700,3,608.2710,-6.5424,-0.1042,0,37.0401,11.2580,48.0742,26.0,0,0,s0,0.0000,a1,v100,0.5000,0.0000,
8.1209,8.1489,8.7145,10.0064,12.5462,15.5408,17.7051,20.5325,24.3996,29.8881,37.8838,49.6966,66.9796,91.3513,8.3730,4.8790,3.6920,3.1615,2.9497,-0.5952,-0.6112,0.7085,3.4524,6.7816,10.5641,14.3466,-8.1209,-6.4765,-3.7939,-0.3766,3.5413,7.7849,12.0286,2.8034,4.2597,6.6561,9.8535,13.5022,17.7458,21.9894,-0.4675,91.3513,103.7300,0.2047,5605.3400,3,608.9220,-6.6733,-0.1090,0,36.4994,11.2625,48.0350,26.0,0,0,s0,0.0000,a1,v100,0.5000,0.0000,
8.0479,8.0655,8.6148,9.8788,12.3679,15.3041,17.4273,20.2079,24.0261,29.4563,37.3899,49.1543,66.4332,90.8757,8.7682,5.0487,3.8063,3.2523,3.0295,-0.6165,-0.6218,0.7912,3.5492,6.9003,10.4703,14.0404,-8.0479,-6.3610,-3.6443,-0.2215,3.6945,7.9343,12.1740,2.8701,4.3658,6.7985,10.0085,13.6574,17.8972,22.1369,-0.4534,90.8757,103.8730,0.3236,5610.9600,3,609.5720,-6.9745,-0.1129,0,36.2693,11.1823,47.5018,26.0,0,0,s0,0.0000,a1,v100,0.5000,0.0000,
7.9725,7.9769,8.5064,9.7373,12.1658,15.0308,17.1031,19.8233,23.5690,28.9038,36.7180,48.3480,65.5056,89.8758,9.2449,5.2402,3.9316,3.3501,3.1140,-0.6332,-0.6146,0.9097,3.6905,7.0776,10.3296,13.5816,-7.9725,-6.2297,-3.4658,-0.0251,3.9011,8.1481,12.3951,2.9369,4.4843,6.9654,10.1996,13.8603,18.1073,22.3542,-0.4387,89.8758,104.0150,0.2636,5618.3800,3,610.2210,-7.3663,-0.1161,0,36.2117,11.0501,46.7062,26.0,0,0,s0,0.0000,a1,v100,0.5000,0.0000,
7.8939,7.8841,8.3926,9.5883,11.9520,14.7409,16.7584,19.4131,23.0759,28.2995,35.9686,47.4248,64.4065,88.6376,9.7909,5.4489,4.0660,3.4540,3.2033,-0.6441,-0.4905,1.0653,3.9043,7.3361,10.7679,14.1996,-7.8939,-6.0891,-3.2401,0.2502,4.1993,8.2352,12.2712,3.0056,4.6101,7.1634,10.4316,14.1862,18.2221,22.2580,-0.4232,88.6376,104.1570,0.1585,5626.3000,3,610.8710,-7.7980,-0.1182,0,35.1992,10.9131,45.8031,25.0,0,0,s0,0.0000,a1,v100,0.5000,0.0000,
7.8117,7.7876,8.2746,9.4344,11.7324,14.4437,16.4053,18.9931,22.5693,27.6755,35.1890,46.4547,63.2365,87.3007,10.4047,5.6727,4.2088,3.5638,3.2973,-0.6491,-0.4570,1.2156,4.0746,7.5501,11.0256,14.5011,-7.8117,-5.9427,-3.0403,0.4709,4.4372,8.0668,11.6963,3.0770,4.7406,7.3542,10.6438,14.4166,18.0461,21.6757,-0.4070,87.3007,104.2980,0.0604,5633.6800,3,611.5200,-8.2450,-0.1193,0,33.6418,10.7424,44.8445,25.0,0,0,s_1,-0.0500,a1,v100,0.5000,0.0000,
7.7249,7.6886,8.1565,9.2840,11.5227,14.1648,16.0767,18.6078,22.1115,27.1218,34.5132,45.6385,62.2904,86.2765,11.0425,5.9003,4.3549,3.6769,3.3949,-0.6538,-0.4287,1.3553,4.2216,7.7321,11.2426,14.7532,-7.7249,-5.8005,-2.8489,0.6694,4.6460,8.6225,12.5990,3.1542,4.8688,7.5482,10.8371,14.6212,18.4053,22.1894,-0.3900,86.2765,104.4340,-0.1963,5640.7300,3,612.1680,-8.6227,-0.1202,0,33.6140,10.5280,44.0390,24.0,0,0,s_1,-0.1000,a1,v100,0.5000,0.0000,
