distanceFromStartLine,trackPosition,speedLimit
293.887,0.6229,210
295.11,0.62,210
296.333,0.617,210
297.556,0.6141,210
298.78,0.6112,210
300.003,0.6083,210
301.225,0.6054,210
302.447,0.6025,210
303.669,0.5996,210
304.891,0.5967,210
306.112,0.5938,210
307.333,0.5909,210
308.555,0.588,210
309.777,0.585,210
311,0.5821,210
312.223,0.5792,210
313.446,0.5763,210
314.669,0.5734,210
315.891,0.5705,210
317.113,0.5676,210
318.335,0.5647,210
319.555,0.5618,210
320.771,0.5589,210
321.982,0.5559,210
323.185,0.553,210
324.378,0.5501,210
325.561,0.5473,210
326.731,0.5445,210
327.887,0.5418,210
329.028,0.5391,210
330.153,0.5365,210
331.262,0.5339,210
332.356,0.5313,210
333.433,0.5288,210
334.496,0.5264,210
335.545,0.524,90
336.579,0.5216,90
337.601,0.5193,90
338.609,0.517,90
339.604,0.5146,90
340.585,0.5119,90
341.552,0.5091,90
342.505,0.5061,90
343.443,0.5027,90
344.369,0.4989,90
345.282,0.4945,90
346.183,0.4892,90
347.073,0.483,90
347.951,0.4762,90
348.818,0.469,90
349.673,0.4613,90
350.516,0.4531,90
351.347,0.4445,90
352.166,0.4356,90
352.971,0.4265,90
353.765,0.4173,90
354.545,0.4078,90
355.314,0.3982,90
356.071,0.3885,90
356.809,0.3786,90
357.527,0.3692,90
358.234,0.3604,90
358.93,0.352,90
359.615,0.3442,90
360.287,0.337,90
360.948,0.3302,90
361.597,0.3236,90
362.235,0.317,90
362.863,0.3102,90
363.48,0.3032,90
364.088,0.2963,90
364.685,0.2896,90
365.273,0.2831,90
365.85,0.2768,90
366.416,0.2706,90
366.972,0.2646,90
367.518,0.2589,90
368.053,0.2534,90
368.577,0.2481,90
369.093,0.2426,90
369.606,0.2363,90
370.12,0.2291,90
370.633,0.221,90
371.146,0.212,90
371.659,0.2021,90
372.171,0.1913,90
372.684,0.1796,90
373.196,0.167,90
373.708,0.1534,90
374.219,0.1388,90
374.73,0.1232,90
375.242,0.1071,90
375.755,0.0912,90
376.269,0.0754,90
376.785,0.0595,90
377.302,0.0437,90
377.821,0.0282,90
378.342,0.013,90
378.865,-0.0018,90
379.389,-0.0161,90
379.916,-0.03,90
380.444,-0.0433,90
380.974,-0.0561,90
381.506,-0.0685,90
382.04,-0.0802,90
382.576,-0.0914,90
383.113,-0.102,90
383.652,-0.112,90
384.193,-0.1214,90
384.735,-0.1302,90
385.279,-0.1384,90
385.825,-0.1461,90
386.372,-0.1531,90
386.92,-0.1595,90
387.47,-0.1653,90
388.022,-0.1709,90
388.574,-0.1765,90
389.127,-0.1821,90
389.681,-0.188,90
390.235,-0.1944,90
390.79,-0.2013,90
391.345,-0.2086,90
391.902,-0.2156,90
392.461,-0.2221,90
393.021,-0.2283,90
393.581,-0.2341,90
394.138,-0.2393,90
394.692,-0.2439,90
395.247,-0.2479,90
395.802,-0.2515,90
396.357,-0.2548,90
396.914,-0.258,90
397.472,-0.2613,90
398.03,-0.2647,90
398.589,-0.2686,90
399.148,-0.2729,90
399.708,-0.2778,90
400.268,-0.2833,90
400.828,-0.2894,90
401.39,-0.2953,90
401.953,-0.3009,90
402.518,-0.3061,90
403.084,-0.311,90
403.651,-0.3155,90
404.218,-0.3193,90
404.782,-0.3226,90
405.344,-0.3255,90
405.905,-0.3283,90
406.466,-0.3312,90
407.028,-0.3342,90
407.591,-0.3376,90
408.154,-0.3413,90
408.718,-0.3456,90
409.282,-0.3504,90
409.846,-0.3559,90
410.41,-0.362,90
410.973,-0.3689,90
411.536,-0.3766,90
412.101,-0.385,90
412.665,-0.3942,90
413.229,-0.4039,90
413.795,-0.4134,90
414.362,-0.423,90
414.93,-0.4327,90
415.5,-0.4424,90
416.071,-0.452,90
416.644,-0.4613,90
417.221,-0.47,90
417.8,-0.478,90
418.38,-0.4852,90
418.963,-0.4919,90
419.546,-0.4983,90
420.13,-0.5043,90
420.71,-0.5102,90
421.287,-0.5161,90
421.866,-0.5222,90
422.445,-0.5285,90
423.025,-0.5353,90
423.604,-0.5425,90
424.184,-0.5502,90
424.763,-0.5584,90
425.342,-0.5671,90
425.922,-0.5765,90
426.502,-0.586,90
427.089,-0.5952,90
427.677,-0.6042,90
428.266,-0.6129,90
428.858,-0.6214,90
429.451,-0.6295,90
430.046,-0.6369,90
430.643,-0.6436,90
431.242,-0.6497,90
431.847,-0.6552,90
432.455,-0.6601,90
433.064,-0.6645,90
433.675,-0.6686,90
434.286,-0.6724,90
434.898,-0.6761,90
435.511,-0.6798,90
436.124,-0.6835,90
436.742,-0.6872,90
437.365,-0.6909,90
437.987,-0.6946,90
438.61,-0.6983,90
439.232,-0.7019,90
439.853,-0.7057,90
440.474,-0.7095,90
441.095,-0.7133,90
441.72,-0.7173,90
442.351,-0.7211,90
442.981,-0.7247,90
443.612,-0.728,90
444.243,-0.7306,90
444.876,-0.7327,90
445.509,-0.7343,90
446.142,-0.7355,90
446.777,-0.7362,90
447.411,-0.7364,90
448.047,-0.7361,90
448.682,-0.7352,90
449.318,-0.7337,90
449.954,-0.7315,90
450.59,-0.7287,90
451.225,-0.7252,90
451.853,-0.7212,90
452.474,-0.7169,90
453.094,-0.7126,90
453.713,-0.7081,90
454.332,-0.7035,90
454.949,-0.699,90
455.566,-0.6945,90
456.181,-0.6901,90
456.793,-0.6858,90
457.396,-0.6817,90
457.997,-0.6781,90
458.598,-0.6748,90
459.196,-0.6719,90
459.792,-0.6694,90
460.387,-0.6674,90
460.98,-0.6658,90
461.571,-0.6646,90
462.156,-0.6638,90
462.74,-0.6631,90
463.324,-0.6628,90
463.908,-0.6628,90
464.492,-0.6632,90
465.076,-0.664,90
465.661,-0.6651,90
466.246,-0.6665,90
466.832,-0.668,90
467.413,-0.6696,90
467.995,-0.671,90
468.578,-0.6721,90
469.162,-0.6725,90
469.747,-0.6723,90
470.333,-0.6711,90
470.919,-0.6691,90
471.506,-0.666,90
472.092,-0.6619,90
472.675,-0.6567,90
473.258,-0.6506,90
473.841,-0.6435,90
474.424,-0.6355,90
475.006,-0.6264,90
475.588,-0.6163,90
476.169,-0.6053,90
476.751,-0.5937,90
477.33,-0.5816,90
477.907,-0.5694,90
478.484,-0.5572,90
479.061,-0.5451,90
479.637,-0.5333,90
480.214,-0.522,90
480.79,-0.5111,90
481.367,-0.5008,90
481.943,-0.4911,90
482.517,-0.4822,90
483.09,-0.4741,90
483.662,-0.4668,90
484.233,-0.4603,90
484.805,-0.4545,90
485.377,-0.4486,90
485.949,-0.4429,90
486.522,-0.4375,90
487.096,-0.4322,90
487.668,-0.427,90
488.239,-0.4217,90
488.807,-0.4161,90
489.371,-0.4102,90
489.934,-0.4037,90
490.496,-0.3966,90
491.058,-0.389,90
491.62,-0.3806,90
492.183,-0.3716,90
492.744,-0.3622,90
493.305,-0.3527,90
493.866,-0.3432,90
494.428,-0.334,90
494.99,-0.325,90
495.552,-0.3166,90
496.115,-0.3088,90
496.677,-0.3016,90
497.24,-0.2951,90
497.803,-0.2885,90
498.364,-0.2816,90
498.922,-0.2745,90
499.476,-0.2674,90
500.03,-0.26,90
500.583,-0.2522,90
501.136,-0.244,90
501.688,-0.2352,90
502.241,-0.2259,90
502.794,-0.216,190
503.347,-0.2055,190
503.899,-0.1944,190
504.451,-0.1827,190
505.004,-0.1703,190
505.555,-0.1573,190
506.106,-0.1437,190
506.652,-0.1295,190
507.194,-0.1149,190
507.734,-0.0996,190
508.276,-0.0834,190
508.817,-0.0661,190
509.355,-0.048,190
509.893,-0.0292,190
510.429,-0.0101,190
510.964,0.0094,190
511.499,0.029,190
512.035,0.0488,190
512.57,0.0687,190
513.105,0.0897,190
513.64,0.1116,190
514.173,0.1345,190
514.706,0.1585,190
515.255,0.1829,190
515.807,0.2071,190
516.363,0.231,190
516.922,0.2548,190
517.484,0.2783,190
518.049,0.3017,190
518.618,0.3248,190
519.19,0.3478,190
519.766,0.3706,190
520.344,0.3931,190
520.927,0.4151,190
521.513,0.4363,190
522.104,0.4566,190
522.698,0.4758,190
523.297,0.4937,190
523.899,0.5104,190
524.504,0.5267,190
525.114,0.5423,190
525.726,0.5574,190
526.342,0.572,190
526.961,0.586,190
527.583,0.5996,190
528.207,0.6129,190
528.831,0.6257,190
529.457,0.6381,190
530.085,0.6503,190
530.714,0.6621,190
531.344,0.6736,190
531.975,0.6847,190
532.607,0.6956,190
533.241,0.7061,190
533.876,0.7163,190
534.513,0.7262,190
535.15,0.7358,190
535.789,0.745,190
536.429,0.754,190
537.07,0.7626,190
537.713,0.7709,190
538.356,0.7788,190
539.001,0.7864,190
539.646,0.7938,190
540.293,0.8007,190
540.942,0.8074,190
541.591,0.8137,190
542.243,0.8197,190
542.897,0.8253,190
543.554,0.8307,190
544.213,0.8357,190
544.876,0.8403,190
545.541,0.8446,190
546.209,0.8486,190
546.88,0.8523,190
547.554,0.8555,190
548.231,0.8584,190
548.91,0.861,190
549.593,0.8632,190
550.278,0.865,190
550.966,0.8664,190
551.657,0.8675,190
552.35,0.8682,190
553.046,0.8685,190
553.745,0.8683,190
554.447,0.8679,190
555.151,0.867,190
555.858,0.8657,190
556.567,0.8641,190
557.28,0.862,190
557.995,0.8596,190
558.712,0.8568,190
559.433,0.8536,190
560.156,0.85,190
560.881,0.8459,190
561.609,0.8414,190
562.34,0.8365,190
563.073,0.8317,190
563.809,0.8269,190
564.547,0.8226,190
565.288,0.8188,190
566.031,0.8155,190
566.777,0.812,190
567.526,0.8086,190
568.278,0.8051,190
569.032,0.8015,190
569.788,0.7978,190
570.544,0.7938,190
571.301,0.7895,190
572.059,0.7849,190
572.818,0.7799,190
573.577,0.7745,190
574.336,0.7688,190
575.096,0.763,190
575.857,0.7575,190
576.619,0.7524,190
577.38,0.7479,190
578.143,0.7443,190
578.905,0.7414,190
579.669,0.7387,190
580.433,0.7361,190
581.199,0.7337,190
581.968,0.7314,190
582.738,0.729,190
583.512,0.7266,190
584.288,0.724,190
585.066,0.721,190
585.848,0.7177,190
586.632,0.714,190
587.418,0.7099,190
588.208,0.7052,190
588.999,0.7002,190
589.794,0.6951,190
590.591,0.6901,190
591.39,0.6855,190
592.192,0.6811,190
592.997,0.6764,190
593.804,0.6716,190
594.614,0.6666,190
595.426,0.6613,190
596.241,0.6558,190
597.058,0.6499,190
597.878,0.6436,190
598.701,0.6369,190
599.526,0.6296,190
600.353,0.6218,190
601.183,0.6135,190
602.015,0.6046,190
602.849,0.5951,190
603.686,0.585,190
604.525,0.5743,190
605.366,0.563,190
606.209,0.5511,190
607.054,0.5385,190
607.902,0.5254,190
608.751,0.5116,190
609.603,0.4973,190
610.456,0.4828,190
611.313,0.4683,190
612.171,0.4541,190
613.032,0.4404,190
613.895,0.4271,190
614.76,0.4137,190
615.627,0.4003,190
616.494,0.3869,190
617.362,0.3734,190
618.229,0.3598,190
619.097,0.3459,190
619.965,0.3315,190
620.832,0.3168,190
621.7,0.3015,190
622.568,0.2857,190
623.435,0.2693,190
624.302,0.2523,190
625.169,0.2347,190
626.035,0.2165,190
626.901,0.1977,190
627.767,0.1782,190
628.633,0.1581,190
629.497,0.1374,190
630.362,0.116,190
631.226,0.094,190
632.089,0.0714,190
632.952,0.048,190
633.813,0.0234,190
634.673,-0.0024,190
635.531,-0.0296,190
636.388,-0.0575,190
637.247,-0.0862,190
638.113,-0.1141,190
638.983,-0.1408,190
639.857,-0.1661,190
640.734,-0.19,190
641.615,-0.2124,190
642.499,-0.2334,190
643.387,-0.2528,190
644.278,-0.2708,190
645.171,-0.2877,190
646.066,-0.3037,190
646.964,-0.3191,190
647.862,-0.3341,190
648.762,-0.3489,190
649.663,-0.3637,190
650.564,-0.3785,190
651.466,-0.3935,190
652.368,-0.4087,190
653.272,-0.4238,190
654.176,-0.4385,190
655.083,-0.4531,190
655.99,-0.4674,190
656.899,-0.4815,190
657.81,-0.4953,190
658.722,-0.5084,190
659.636,-0.5208,190
660.553,-0.5322,190
661.473,-0.5425,190
662.395,-0.552,190
663.321,-0.5606,190
664.25,-0.5687,190
665.182,-0.5762,190
666.112,-0.5835,190
667.042,-0.5906,190
667.971,-0.5977,190
668.898,-0.605,190
669.824,-0.6124,190
670.749,-0.6195,190
671.674,-0.6263,190
672.601,-0.6329,190
673.529,-0.6393,190
674.46,-0.6455,190
675.393,-0.6515,190
676.328,-0.657,190
677.266,-0.662,190
678.205,-0.6662,190
679.147,-0.6694,190
680.091,-0.6714,190
681.037,-0.6719,190
681.984,-0.671,190
682.934,-0.6686,190
683.884,-0.6649,190
684.836,-0.6603,190
685.789,-0.6548,190
686.743,-0.6488,190
687.698,-0.6424,190
688.653,-0.6355,190
689.609,-0.6277,190
690.565,-0.619,190
691.523,-0.6093,190
692.481,-0.5986,190
693.439,-0.5868,190
694.398,-0.5737,190
695.357,-0.5591,190
696.315,-0.5431,190
697.273,-0.5253,190
698.23,-0.5059,190
699.185,-0.4847,190
700.126,-0.4618,190
701.048,-0.4387,190
701.971,-0.4156,190
702.897,-0.3924,190
703.825,-0.3694,190
704.754,-0.3468,190
705.686,-0.3251,190
706.62,-0.3047,190
707.557,-0.2858,190
708.496,-0.2686,190
709.437,-0.2532,190
710.38,-0.2388,190
711.325,-0.2254,190
712.272,-0.213,190
713.221,-0.2014,190
714.172,-0.1906,190
715.125,-0.1804,190
716.08,-0.1705,190
717.036,-0.1609,190
717.994,-0.1515,190
718.954,-0.1421,190
719.915,-0.1328,190
720.878,-0.1235,190
721.843,-0.1143,190
722.809,-0.1051,190
723.777,-0.0959,190
724.746,-0.0866,190
725.717,-0.0773,190
726.69,-0.0682,190
727.664,-0.0595,190
728.64,-0.0517,190
729.618,-0.045,190
730.597,-0.0394,190
731.577,-0.0344,190
732.557,-0.0301,190
733.537,-0.0264,190
734.518,-0.0233,190
735.498,-0.0206,190
736.478,-0.0182,190
737.458,-0.016,190
738.438,-0.014,190
739.419,-0.0121,190
740.399,-0.0103,190
741.379,-0.0085,190
742.359,-0.0068,190
743.34,-0.0051,190
744.32,-0.0034,190
745.3,-0.0015,190
746.28,0.0008,190
747.26,0.004,190
748.239,0.0083,190
749.218,0.014,190
750.196,0.0212,190
751.172,0.0301,190
752.148,0.04,190
753.124,0.051,190
754.099,0.0631,190
755.074,0.0763,190
756.05,0.0905,190
757.026,0.1054,190
758.002,0.121,190
758.977,0.137,190
759.952,0.1533,190
760.927,0.1699,190
761.902,0.1866,190
762.876,0.2034,190
763.851,0.2203,190
764.826,0.2372,190
765.801,0.2542,190
766.776,0.2711,190
767.751,0.2881,190
768.726,0.3051,190
769.7,0.322,190
770.675,0.3384,190
771.65,0.354,190
772.626,0.3688,190
773.603,0.3826,190
774.581,0.3959,190
775.561,0.4087,190
776.542,0.4208,190
777.526,0.4325,190
778.511,0.4437,190
779.497,0.4546,190
780.486,0.4653,190
781.476,0.4758,190
782.467,0.4862,190
783.46,0.4965,190
784.455,0.5068,190
785.451,0.5171,190
786.449,0.5274,190
787.449,0.5378,190
788.449,0.5486,190
789.452,0.56,190
790.455,0.5723,190
791.458,0.5857,190
792.462,0.6006,190
793.466,0.6169,190
794.47,0.6347,190
795.475,0.6536,190
796.481,0.6735,190
797.487,0.6944,190
798.494,0.7165,190
799.501,0.7397,190
800.61,0.7625,190
801.757,0.7816,190
802.911,0.7968,190
804.069,0.8081,190
805.23,0.8155,190
806.393,0.8191,190
807.556,0.8191,190
808.718,0.8156,190
809.877,0.8087,190
811.032,0.7986,190
812.182,0.7856,190
813.326,0.7695,190
814.463,0.7508,190
815.592,0.7294,190
816.712,0.7055,190
817.823,0.6792,110
818.923,0.6506,110
820.014,0.6195,110
821.095,0.5861,110
822.165,0.5505,110
823.225,0.5126,110
824.266,0.4727,110
825.232,0.4333,110
826.201,0.3961,110
827.172,0.3612,110
828.146,0.3283,110
829.123,0.2973,110
830.102,0.2679,110
831.082,0.2399,110
832.064,0.2129,110
833.047,0.1868,110
834.031,0.1613,110
835.016,0.1364,110
836.001,0.1118,110
836.987,0.0871,110
837.973,0.062,110
838.959,0.0365,110
839.945,0.011,110
840.932,-0.0147,110
841.918,-0.0404,110
842.906,-0.0662,110
843.893,-0.092,110
844.881,-0.1177,110
845.87,-0.1432,110
846.859,-0.1685,110
847.849,-0.1936,110
848.84,-0.2185,110
849.831,-0.243,110
850.823,-0.2673,110
851.816,-0.2912,110
852.809,-0.3148,110
853.803,-0.3381,110
854.798,-0.3611,110
855.794,-0.3837,110
856.789,-0.406,110
857.786,-0.428,110
858.783,-0.4497,110
859.781,-0.4709,110
860.78,-0.4912,110
861.78,-0.5104,110
862.781,-0.5281,110
863.783,-0.5445,110
864.785,-0.5599,110
865.789,-0.5743,110
866.793,-0.5877,110
867.797,-0.6001,110
868.803,-0.6118,110
869.808,-0.6227,110
870.815,-0.633,110
871.821,-0.6427,110
872.828,-0.652,110
873.836,-0.6609,110
874.843,-0.6694,110
875.851,-0.6775,110
876.859,-0.6852,110
877.868,-0.6926,110
878.877,-0.6996,110
879.886,-0.7063,110
880.895,-0.7127,110
881.905,-0.7187,110
882.914,-0.7244,110
883.923,-0.7297,110
884.928,-0.7345,110
885.928,-0.7385,110
886.92,-0.7414,110
887.903,-0.743,110
888.875,-0.7433,110
889.835,-0.7423,110
890.783,-0.7403,110
891.716,-0.7375,110
892.636,-0.7341,110
893.543,-0.73,110
894.436,-0.7251,110
895.317,-0.7193,110
896.185,-0.7126,110
897.04,-0.7049,110
897.884,-0.6961,110
898.716,-0.6864,110
899.535,-0.6759,110
900.342,-0.6645,110
901.137,-0.6523,110
901.919,-0.6394,110
902.689,-0.6257,110
903.447,-0.6113,110
904.193,-0.5962,110
904.927,-0.5803,110
905.65,-0.5638,110
906.36,-0.5465,110
907.059,-0.5287,110
907.746,-0.5103,110
908.421,-0.4913,110
909.084,-0.4716,110
909.736,-0.4514,110
910.376,-0.4307,110
911.005,-0.4095,110
911.612,-0.3881,110
912.185,-0.3676,110
912.752,-0.3483,110
913.312,-0.3301,110
913.866,-0.3129,110
914.412,-0.2967,110
914.951,-0.2813,110
915.481,-0.2669,110
916.004,-0.2533,110
916.518,-0.2406,110
917.025,-0.2285,110
917.531,-0.2163,110
918.037,-0.2039,110
918.545,-0.1915,110
919.053,-0.1791,110
919.563,-0.1669,110
920.076,-0.1552,110
920.59,-0.1441,110
921.107,-0.1339,110
921.625,-0.1245,110
922.146,-0.1157,110
922.667,-0.1075,110
923.191,-0.0996,110
923.715,-0.0919,110
924.241,-0.0846,110
924.769,-0.0785,110
925.299,-0.0735,110
925.839,-0.0688,110
926.382,-0.063,110
926.926,-0.0561,110
927.472,-0.0482,110
928.019,-0.0392,110
928.566,-0.0291,110
929.115,-0.018,110
929.665,-0.0059,110
930.215,0.0075,110
930.765,0.0222,110
931.314,0.0386,110
931.863,0.0568,110
932.41,0.0769,110
932.955,0.0991,110
933.497,0.1234,110
934.036,0.1502,110
934.597,0.1783,110
935.167,0.2063,110
935.742,0.2341,110
936.323,0.2617,110
936.908,0.2892,110
937.498,0.3167,110
938.093,0.344,110
938.692,0.3712,110
939.296,0.3982,110
939.908,0.4244,110
940.528,0.4499,110
941.154,0.4747,110
941.787,0.4989,110
942.428,0.5222,110
943.076,0.5445,110
943.732,0.5656,110
944.396,0.5853,110
945.067,0.6034,110
945.745,0.62,110
946.43,0.6351,110
947.122,0.6489,110
947.819,0.6614,90
948.521,0.6728,90
949.225,0.683,90
949.928,0.6921,90
950.626,0.7001,90
951.318,0.7069,90
952.001,0.7124,90
952.673,0.7166,90
953.335,0.7192,90
953.986,0.7205,90
954.625,0.7204,90
955.252,0.7191,90
955.867,0.717,90
956.476,0.7146,90
957.079,0.7121,90
957.678,0.7098,90
958.273,0.7074,90
958.865,0.7052,90
959.453,0.7031,90
960.036,0.7012,90
960.617,0.6995,90
961.193,0.6979,90
961.764,0.6966,90
962.332,0.6954,90
962.896,0.6945,90
963.457,0.6938,90
964.014,0.6933,90
964.567,0.693,90
965.114,0.6931,90
965.656,0.6934,90
966.194,0.694,90
966.729,0.6951,90
967.26,0.6966,90
967.789,0.6985,90
968.316,0.7008,90
968.841,0.7037,90
969.364,0.7071,90
969.885,0.7109,90
970.406,0.7153,90
970.923,0.7202,90
971.437,0.7255,90
971.948,0.7313,90
972.456,0.7376,90
972.961,0.7444,90
973.464,0.7518,90
973.965,0.7597,90
974.465,0.7682,90
974.965,0.7773,90
975.464,0.787,90
975.964,0.7973,90
976.466,0.8,90
976.968,0.802,90
977.473,0.804,90
977.98,0.806,90
978.49,0.808,90
979.002,0.81,90
979.518,0.812,90
980.038,0.814,90
980.562,0.816,90
981.091,0.818,90
981.625,0.82,90
982.164,0.822,90
982.707,0.824,90
983.255,0.826,90
983.807,0.828,90
984.363,0.83,90
984.923,0.832,90
985.486,0.834,90
986.051,0.834,90
986.619,0.834,90
987.19,0.834,90
987.762,0.834,90
988.335,0.833,90
988.909,0.83,90
989.483,0.827,90
990.058,0.824,90
990.632,0.821,90
991.206,0.818,90
991.779,0.815,90
992.351,0.812,90
992.922,0.809,90
993.493,0.806,90
994.063,0.803,90
994.632,0.8,90
995.2,0.79,90
995.767,0.7871,90
996.331,0.7678,90
996.893,0.7473,90
997.451,0.7256,90
998.005,0.7027,90
998.553,0.6784,90
999.096,0.6527,90
999.633,0.6257,90
1000.16,0.5973,90
1000.69,0.5675,90
1001.21,0.5364,90
1001.72,0.5044,90
1002.23,0.4714,90
1002.73,0.4378,90
1003.23,0.4037,90
1003.73,0.3693,90
1004.22,0.3345,90
1004.7,0.2997,90
1005.18,0.2648,90
1005.66,0.23,90
1006.14,0.1954,90
1006.61,0.1609,90
1007.08,0.1267,90
1007.55,0.0921,90
1008,0.0576,90
1008.46,0.0236,90
1008.92,-0.0099,90
1009.39,-0.043,90
1009.85,-0.0757,90
1010.32,-0.1079,90
1010.79,-0.1396,90
1011.25,-0.1706,90
1011.73,-0.2008,90
1012.2,-0.2301,90
1012.68,-0.2583,90
1013.16,-0.2852,90
1013.64,-0.3109,90
1014.12,-0.3354,90
1014.61,-0.3595,90
1015.1,-0.3835,90
1015.58,-0.4071,90
